XANPARI20_008745-T1,CAL8575827.1,87.075,147,2,1,124,253,4,150,3.96e-80,248,87.07
XANPARI20_008745-T1,KAI4272362.1,75.172,145,20,1,103,247,1,129,1.64e-60,217,81.38
XANPARI20_008745-T1,CAL8575826.1,100.000,88,0,0,15,102,107,194,1.57e-54,186,100.00
XANPARI20_008745-T1,KAI4264806.1,65.132,152,36,1,100,234,31,182,5.48e-54,185,75.00
XANPARI20_008745-T1,KAI4264806.1,67.308,52,17,0,152,203,1,52,7.43e-10,70.1,76.92
XANPARI20_008745-T1,SLM38074.1,66.154,130,40,1,72,197,22,151,1.03e-44,159,76.15
XANPARI20_008745-T1,SLM38074.1,58.036,112,31,1,87,198,4,99,1.37e-28,117,67.86
XANPARI20_008745-T1,SLM38074.1,75.758,66,16,0,138,203,6,71,8.01e-22,100,81.82
XANPARI20_008745-T1,SLM36576.1,59.603,151,44,1,72,205,3,153,5.35e-44,159,68.21
XANPARI20_008745-T1,SLM36576.1,59.603,151,44,1,72,205,36,186,4.80e-43,156,68.21
XANPARI20_008745-T1,SLM36576.1,70.000,120,19,1,103,205,1,120,2.79e-41,152,73.33
XANPARI20_008745-T1,SLM36576.1,60.714,140,38,1,72,194,69,208,5.38e-41,151,67.86
XANPARI20_008745-T1,SLM36576.1,53.704,108,33,1,72,162,102,209,1.08e-20,98.6,63.89
XANPARI20_008745-T1,SLM36663.1,60.274,146,41,1,72,200,5,150,8.67e-42,151,66.44
XANPARI20_008745-T1,SLM36663.1,68.333,120,21,1,103,205,3,122,4.15e-39,144,72.50
XANPARI20_008745-T1,SLM36663.1,67.692,65,18,1,150,211,1,65,7.91e-14,79.0,75.38
XANPARI20_008745-T1,SLM36672.1,58.125,160,47,2,72,211,36,195,2.26e-41,153,66.25
XANPARI20_008745-T1,SLM36672.1,68.548,124,22,1,103,209,34,157,5.24e-40,149,70.97
XANPARI20_008745-T1,SLM36672.1,46.667,210,88,4,6,198,43,245,2.43e-38,145,56.67
XANPARI20_008745-T1,SLM36672.1,56.250,160,50,2,72,211,69,228,1.07e-37,144,61.88
XANPARI20_008745-T1,SLM36672.1,67.500,120,22,1,103,205,1,120,9.13e-36,139,70.00
XANPARI20_008745-T1,SLM36672.1,68.254,63,17,1,152,211,1,63,3.15e-12,76.6,71.43
XANPARI20_008745-T1,KAA6407579.1,58.861,158,46,2,72,210,1459,1616,4.42e-41,162,68.35
XANPARI20_008745-T1,KAA6407579.1,58.278,151,46,1,72,205,1623,1773,4.38e-38,154,66.23
XANPARI20_008745-T1,KAA6407579.1,66.129,124,25,1,100,206,1618,1741,1.81e-36,149,71.77
XANPARI20_008745-T1,KAA6407579.1,66.667,123,24,1,100,205,1816,1938,2.11e-36,149,71.54
